class,average_loudness,spectral_spread_var,ZCR_mean,Dissonance_mean,spectral_flux_mean,spectral_centroid_mean,energyband_middle_high_mean,energyband_middle_low_mean
folk,0.16875658930000001,14187223842800.0,0.25317454340000001,0.43425419929999998,0.061321009000000003,776.849121094,0.0031641107000000002,0.0120419376
classical,0.8819636703,10173323149300.0,0.049740538000000001,0.45981666450000003,0.110124208,1026.9956054700001,0.0090941832999999993,0.017778206599999999
electronic,0.79134911299999999,20053424603100.0,0.0774589106,0.44228124619999998,0.067277997699999995,1326.046875,0.0039021914999999999,0.0093222326000000008
hiphop,0.93175399299999995,5467672674300.0,0.21359099449999999,0.45692393180000002,0.10781231519999999,1236.11816406,0.0043965243000000003,0.013843229
rnb,0.83017486330000001,14194543951900.0,0.042032860200000001,0.46906167269999999,0.091939471699999997,1123.17456055,0.0051128956999999999,0.014983062599999999
jazz,0.78022849559999996,13367438737400.0,0.050228659100000003,0.4662210047,0.072366222699999996,1158.24157715,0.0073461118000000001,0.0068742465000000003
folk,0.77073478699999998,7579068530690.0,0.035141818200000001,0.42162176969999998,0.0590312183,745.54235839800003,0.0037383643999999998,0.015732396400000001
classical,0.018393809000000001,75651369402400.0,0.061535913499999997,0.41227588059999998,0.042770709800000001,1328.6004638700001,0.0027483297000000001,0.0063160267000000004
electronic,0.96771115060000001,1375998967810.0,0.12303288280000001,0.47972440719999998,0.1467786133,1568.49487305,0.0085282028000000006,0.0119642168
hiphop,0.93306058650000001,1272256004100.0,0.082651630000000004,0.4639193714,0.14099235830000001,982.07153320299994,0.0041177193999999999,0.0141880978
rnb,0.53445875639999996,14244249600000.0,0.076103553199999993,0.43157085779999999,0.0606851391,1190.2709960899999,0.0049632099000000004,0.010389619500000001
jazz,0.41465577479999999,18370827124700.0,0.052368734,0.42245408890000002,0.046431101900000001,1008.85894775,0.0040316796,0.010932584299999999
folk,0.95783489939999999,3634295734270.0,0.070241414000000002,0.4529272318,0.094030298299999995,1157.49316406,0.0069991187000000002,0.018341591599999998
classical,0.9123181105,22829084966900.0,0.22156283260000001,0.46332302689999999,0.1113092676,1140.61364746,0.0028202694,0.018324332299999999
electronic,0.56396222110000005,1027063808000.0,0.22468385099999999,0.45492953060000002,0.088823221600000002,922.27331543000003,0.0029243869,0.0103545533
hiphop,0.96534669399999995,606731304960.0,0.1194121316,0.47651022669999998,0.093722455199999999,1425.1002197299999,0.0036593121000000001,0.0051410216999999998
rnb,0.90634578470000005,7367101513730.0,0.079299017799999996,0.45289418100000001,0.075722985000000007,1463.43237305,0.0069607104999999999,0.0073420815
jazz,0.59202420710000003,19826611322900.0,0.035605166100000002,0.40119564530000001,0.048641257,616.41070556600005,0.0012269975,0.0135999564
folk,0.47616359590000001,39604291895300.0,0.080986812699999994,0.42285767200000002,0.047138091200000003,1486.3214111299999,0.0053939251000000004,0.0063113798
classical,0.24077913170000001,590565146624.0,0.048179209200000003,0.42746844890000002,0.0540231168,1276.2192382799999,0.0058612283000000001,0.0060967188000000004
electronic,0.95012372730000005,13997341409300.0,0.084409594500000004,0.47835195060000002,0.1100045592,1968.3647460899999,0.0034817159000000001,0.0039750547000000002
hiphop,0.96205294129999996,1034427564030.0,0.119400911,0.45436090229999998,0.13166284559999999,851.28833007799994,0.0033205189,0.0151485549
rnb,0.61766564850000005,1499168636930.0,0.22113279999999999,0.44001722339999999,0.10942972450000001,606.15063476600005,0.0025699311000000002,0.014958894800000001
jazz,0.72973686459999998,17449870164000.0,0.057881742700000002,0.44752833250000001,0.062797412299999994,1276.7657470700001,0.0045716133999999997,0.0109520108
folk,0.79507488010000005,2573306691580.0,0.051378630100000003,0.45177319649999997,0.083263211000000004,1080.4421386700001,0.0060034119999999996,0.0120561933
classical,0.0111570703,1460388495360.0,0.033233895899999998,0.38889348509999999,0.047332018599999998,700.75152587900004,0.0048913680999999997,0.0118753277
electronic,0.81938856839999996,7719287783420.0,0.042677465800000002,0.42259377240000001,0.079181447599999996,838.39562988299997,0.0025990397999999999,0.012672177499999999
hiphop,0.74127864840000002,720040689664.0,0.19795888659999999,0.47955411669999998,0.081988982899999993,1930.6701660199999,0.0043937969,0.0037694833999999998
rnb,0.72114092110000005,2530810789890.0,0.022414716000000001,0.43778207899999999,0.11274665590000001,721.74536132799994,0.0033066845,0.0168286227
jazz,0.093302927899999999,1778651234300.0,0.065388947700000005,0.44954159859999998,0.040897339599999999,1688.7791748,0.0046850084000000002,0.002704157
folk,0.3268178403,5024663994370.0,0.025724254500000002,0.40695407989999999,0.047986593100000002,441.88534545900001,0.0030118222,0.011049603999999999
classical,0.2508547008,19910101041200.0,0.0443742201,0.42387041450000001,0.043464236000000003,1010.30401611,0.0046768156000000002,0.0094462790999999997
electronic,0.78400576109999998,3610274430980.0,0.074597857899999995,0.47258648279999999,0.0835172832,1502.3602294899999,0.0042472114,0.010998222
hiphop,0.90670442579999999,798393827328.0,0.20340788360000001,0.47935050730000001,0.1029412001,1962.5030517600001,0.0074600190999999996,0.006557289
rnb,0.83697563409999998,10652919791600.0,0.047879431399999998,0.47489881519999999,0.099870927600000006,1483.1665039100001,0.0064909369999999996,0.0097312955000000007
jazz,0.0017060633,8575478398980.0,0.062108814700000001,0.39303278920000001,0.021369371599999999,1045.19372559,0.0029354235000000001,0.0056274026000000003
folk,0.91049659250000003,17266179571700.0,0.27451449630000002,0.46161860230000001,0.1213370562,1166.9851074200001,0.0059371240999999998,0.0138706639
classical,0.0202134624,30624572244000.0,0.36766400929999998,0.45087251070000001,0.049745026999999997,821.08355712900004,0.0021310432000000001,0.0066949399000000003
electronic,0.0027816020999999998,3591114063870.0,0.0216806438,0.38675296310000001,0.061187501999999998,528.32879638700001,0.0015061072000000001,0.0133142872
hiphop,0.94005453589999999,959818498048.0,0.22807119789999999,0.45982381700000002,0.16427211459999999,681.44879150400004,0.0016694762000000001,0.015794308900000002
rnb,0.89675211909999997,20686397505500.0,0.1235188916,0.47695711260000001,0.1135639772,1374.05981445,0.0047250985999999998,0.0118672997
jazz,0.8080414534,26238972330000.0,0.054897610100000001,0.43578287960000001,0.059324033599999999,1105.00427246,0.0048780287999999998,0.0097771184999999993
folk,0.096574470400000001,2508966854660.0,0.044049765900000003,0.42225888369999998,0.042530056099999998,898.60363769499997,0.0044002472000000004,0.0073130499000000002
classical,0.37409514189999998,8108679626750.0,0.2735376954,0.43713968990000002,0.072548233000000004,731.83270263700001,0.0027363861,0.0140546886
electronic,0.9263237715,1072812392450.0,0.1029192209,0.460190922,0.13218124210000001,1055.5551757799999,0.0038135205000000001,0.010353655599999999
hiphop,0.91223561760000005,18789387206700.0,0.098756574099999994,0.4639690816,0.089221261400000001,1947.3139648399999,0.0064497814000000001,0.0082033919000000007
rnb,0.90575563910000001,6519285350400.0,0.073545105799999996,0.45061770080000002,0.089466802799999995,1174.0859375,0.0040936823999999997,0.0098083158999999996
jazz,0.57737690210000003,29960330805200.0,0.0437057987,0.42278590799999999,0.0563036315,962.43658447300004,0.0034350985999999999,0.0127883665
folk,0.80058330300000002,14619705868300.0,0.096210144499999997,0.44886007909999998,0.098746500900000006,679.82574462900004,0.0014629542999999999,0.013444352
classical,0.56438577180000005,1628423979010.0,0.042491018800000002,0.4347145557,0.055242240400000003,966.55249023399995,0.0048043481000000004,0.0142579786
electronic,0.0081875334000000004,2209641.25,0.0036756846,0.047678414699999998,0.021314075200000001,129.97442627000001,0.0033266697999999998,0.0021299205000000002
hiphop,0.94786852600000004,4162662694910.0,0.058568149799999997,0.46651878949999998,0.1033695415,1523.33239746,0.0065911701,0.011625793800000001
rnb,0.91179680819999998,17187717775400.0,0.036291521,0.45459604260000003,0.089893959499999995,970.51055908199999,0.0037915764999999998,0.0157698374
jazz,0.54125010969999998,26209668825100.0,0.044503349800000001,0.42359966040000002,0.0472942851,1081.95910645,0.0056622429000000004,0.0094928062000000004
folk,0.44216856360000001,2625908768770.0,0.039983268799999999,0.43566885589999998,0.072482041999999997,857.11022949200003,0.0051789334999999999,0.0123767219
classical,0.0016433742,7897716097020.0,0.047993686100000002,0.41211485860000002,0.033898450400000002,1050.4349365200001,0.0056627025000000001,0.0075420556
electronic,0.9250450134,252319105024.0,0.1462170482,0.48471039529999999,0.1004721671,2347.5871582,0.0064195957999999996,0.0043348865999999998
hiphop,0.92401218409999997,1844749271040.0,0.14892108740000001,0.4638922513,0.15066863599999999,1003.10314941,0.0033151793999999998,0.0131952576
rnb,0.93561929460000004,937039167488.0,0.044386796700000002,0.45781341199999998,0.081548206499999998,1162.7377929700001,0.0069787223000000002,0.013738690899999999
jazz,0.3952162266,24731275231200.0,0.050953518599999997,0.43035721780000002,0.046264320599999999,1240.2098388700001,0.0050674053000000002,0.0087175919000000001
folk,0.71213680509999999,5245117661180.0,0.033106409000000003,0.43480020759999999,0.0476490408,712.84094238299997,0.0033489317000000001,0.0123090679
classical,0.8912707567,1459653050370.0,0.14292004699999999,0.47031173110000002,0.13306921720000001,1586.6166992200001,0.0034694359999999998,0.0095010753999999996
electronic,0.65969306230000002,1929889447940.0,0.0268442929,0.38459107279999999,0.050095323499999997,555.773925781,0.0014462178999999999,0.019833248099999999
hiphop,0.97148746249999995,2766059077630.0,0.078810297000000001,0.47464963789999998,0.10227638479999999,1765.9161377,0.0051548504,0.0101765031
rnb,0.55468672510000006,1319394213890.0,0.39731812480000001,0.44109719990000001,0.084152609099999998,840.07086181600005,0.0036224286999999998,0.0132304663
jazz,0.91468203069999998,4899124281340.0,0.039655800900000003,0.41729843620000001,0.070824205900000006,849.21527099599996,0.0053019230000000001,0.013763862700000001
folk,0.23029065130000001,14945364213800.0,0.051377817999999999,0.41846343870000002,0.036218468099999998,1040.5666503899999,0.0079732519000000005,0.0075970044999999998
classical,0.8315610886,3105687339010.0,0.047926995899999998,0.42214438319999997,0.037560932300000002,1001.95928955,0.0057308413000000001,0.019116550699999998
electronic,0.82584309580000004,3852574392320.0,0.090849928600000004,0.47887861729999998,0.10064565390000001,1809.3565673799999,0.0037706227000000002,0.0080685522000000006
hiphop,0.95412510630000003,754561515520.0,0.30051288009999999,0.48548537489999999,0.099762186399999994,2250.2048339799999,0.0056544608000000003,0.0040518884000000002
rnb,0.87846869230000002,566175399936.0,0.079790770999999996,0.47874370220000001,0.074728608099999996,2207.4128418,0.0092269462000000007,0.0043544834000000003
jazz,0.45659440759999997,18219798626300.0,0.0432116985,0.4067109525,0.082058377599999996,982.314941406,0.0010077406,0.011988854
folk,0.71177685260000001,1679836184580.0,0.028643928499999999,0.43206304309999999,0.062601134200000005,662.44494628899997,0.0026717184000000001,0.0138376951
classical,0.060050323599999997,22795895439400.0,0.048319246599999997,0.41847559810000001,0.0437507257,1088.5740966799999,0.0043297945999999999,0.0094984918999999994
electronic,0.95703077319999996,5259800346620.0,0.27347964050000001,0.47453692559999999,0.14064729209999999,1120.2850341799999,0.0070892450999999997,0.015660386500000002
hiphop,0.94377988580000005,6759495237630.0,0.066610582200000004,0.46882769470000002,0.087926447399999996,1310.77307129,0.0024821116000000002,0.0085922134999999993
rnb,0.96679002049999996,17245570859000.0,0.057836752399999997,0.45233520869999999,0.088157676200000007,1262.4802246100001,0.0089430129000000001,0.014001330399999999
jazz,0.93648660179999998,1680348151810.0,0.0798228681,0.46031677720000003,0.082587897800000004,1473.5750732399999,0.0083225052999999997,0.013658283300000001
folk,0.8784258962,2049012137980.0,0.059202294799999999,0.44994142650000002,0.0671709999,1268.3103027300001,0.0051518162000000001,0.013635678199999999
classical,0.20435214039999999,2554455916540.0,0.035631231999999999,0.4267719686,0.052416991400000001,794.53253173799999,0.0025466331,0.0144506944
electronic,0.96093809600000002,5134552137730.0,0.1132148951,0.47293242810000002,0.10812143239999999,1774.69799805,0.0029956847,0.0077200532000000002
hiphop,0.75147247309999998,7108649025540.0,0.033199496600000003,0.41299909350000003,0.072689600300000004,719.52709960899995,0.0018533648,0.016032744200000001
rnb,0.76583659650000002,6099626360830.0,0.082448884799999997,0.4523554742,0.084894269699999997,1217.7048339800001,0.0042012897000000002,0.012874473799999999
jazz,0.86414241790000001,3238643367940.0,0.063692256799999999,0.45906010269999997,0.0621383935,1436.9641113299999,0.0076747131999999997,0.0066491644999999997
folk,0.85590106249999998,2765837565950.0,0.046279426700000001,0.4316645563,0.065461754799999994,930.85998535199997,0.0053880713,0.0174537133
classical,0.0083910748000000004,1644746113020.0,0.039458978899999997,0.39692682029999998,0.044833794199999999,893.57727050799997,0.0039261128000000001,0.0068003949999999999
electronic,0.92674881220000005,2236687056900.0,0.050101160999999998,0.47152519230000001,0.097351416900000001,1296.68029785,0.0072308373999999996,0.0091698160000000008
hiphop,0.75522100930000002,2776134582270.0,0.084848061200000005,0.45868703719999998,0.082018762800000006,1871.7397460899999,0.0024001112,0.0081939119999999994
rnb,0.76801109310000004,41840992583700.0,0.037180312,0.44341051580000002,0.082579039000000007,829.21478271499996,0.0022478750999999999,0.015712836800000001
jazz,0.53275012970000002,17046866755600.0,0.48101630810000001,0.45438751579999997,0.085265718399999996,1022.3659668,0.0039596720999999996,0.0101494184
folk,0.85418897869999999,21932797853700.0,0.084035433800000003,0.46558490400000002,0.067564703500000003,1841.97558594,0.0083797331999999995,0.0077519937999999998
classical,0.4851196706,781608943616.0,0.057594299299999999,0.44959554080000003,0.0688340962,1539.9698486299999,0.0088387065999999993,0.0061598210999999998
electronic,0.92181700470000005,3372579553280.0,0.036968793700000002,0.43622249359999998,0.092393934699999999,999.45239257799994,0.0073002414,0.0155300228
hiphop,0.94478958850000005,3526236569600.0,0.043356839600000002,0.47237586980000001,0.13580778239999999,1647.4470214800001,0.0037237052,0.0111753596
rnb,0.52044600249999995,26882565210100.0,0.085393756599999995,0.47454357149999998,0.059661552299999997,2128.91796875,0.0030635924000000001,0.0087459962999999995
jazz,0.83761101959999995,8339515768830.0,0.0518957824,0.44123172760000001,0.093359261799999996,992.37292480500003,0.0049617207,0.0112376204
folk,0.94586414100000005,881502191616.0,0.061942778499999997,0.46434268359999997,0.097173281,1647.60754395,0.0088384533000000001,0.0123174107
classical,0.1023636386,2369001881600.0,0.046984836500000002,0.44244524839999999,0.060752734500000002,897.82751464800003,0.0047289691999999996,0.0104034804
electronic,0.90067350859999995,3084008554500.0,0.087242461699999996,0.46941235660000002,0.0950641334,1759.0454101600001,0.0087519716000000001,0.0093732438999999997
hiphop,0.93045955899999999,4476784607230.0,0.031319625699999999,0.43564924599999999,0.1011701599,889.03381347699997,0.0017220776,0.012316063
rnb,0.75927549599999999,6280180662270.0,0.050485935099999997,0.44761735200000002,0.089734248799999999,785.90496826200001,0.0014959952,0.0147425141
jazz,0.20650394259999999,2522614857730.0,0.035583656300000002,0.36525917050000001,0.0232940521,658.33471679700006,0.0043447707000000002,0.011169444800000001
folk,0.82752293349999995,768027787264.0,0.2249864489,0.45031580329999998,0.1010724157,688.91345214800003,0.0042637600999999997,0.0145907421
classical,0.0588465892,13353353216000.0,0.046419203300000003,0.41897910830000001,0.034594915800000001,1102.7611084,0.0076384577000000002,0.0051921051999999999
electronic,0.95297533270000001,2604251480060.0,0.085803978099999997,0.47662419080000001,0.1012028307,1884.04260254,0.0095174358999999993,0.010379962600000001
hiphop,0.90934121609999996,1025157758980.0,0.057401832200000003,0.47233179209999998,0.1213142648,1184.5213623,0.0041195470999999999,0.0066530964999999996
rnb,0.96502655739999998,820664664064.0,0.058394413399999998,0.4758315682,0.083815611900000003,1522.56066895,0.0070099537,0.0129876304
jazz,0.48932707310000001,3025356193790.0,0.030029041699999998,0.41328218579999998,0.049775782999999997,579.44934081999997,0.0022615377999999999,0.016130741699999999
folk,0.82070738080000005,5934191476740.0,0.0378637873,0.42958262559999999,0.068305984099999995,657.95635986299999,0.0022673553000000001,0.017645465199999998
classical,0.0016114739999999999,1273740525570.0,0.0360146649,0.42677447200000002,0.036903418600000001,880.17321777300003,0.0030164355000000002,0.0079243145999999993
electronic,0.15642493960000001,5130325852160.0,0.081996031100000005,0.4656262994,0.093836434199999999,1587.9709472699999,0.0090899151000000001,0.0047633457000000002
hiphop,0.96013438699999998,1491378503680.0,0.063481159499999995,0.46941635009999999,0.1023535728,1334.5632324200001,0.0038906069999999999,0.0142013747
rnb,0.9497887492,767352963072.0,0.036186199600000003,0.44946265219999998,0.082693591699999999,847.46612548799999,0.0066271810999999998,0.021585973000000001
jazz,0.78055578469999998,5014022520830.0,0.067977994700000002,0.46706998350000001,0.067200243500000006,1357.4935302700001,0.0047723953999999997,0.0067105219000000004
folk,0.44515928630000001,4621353877500.0,0.0280892495,0.36458265779999999,0.047159228499999997,645.59545898399995,0.0038658172999999998,0.0135951918
classical,0.00027505100000000001,2159163867140.0,0.037892140400000003,0.42302104829999998,0.041771441700000002,853.46942138700001,0.0042266081999999998,0.010594949100000001
electronic,0.91271984579999998,8966696337410.0,0.078203462099999996,0.44131749869999998,0.1119553968,1263.1569824200001,0.0017398939,0.0145133603
hiphop,0.95130205150000002,1128594931710.0,0.063825607300000003,0.47508651019999998,0.1098458096,1486.44567871,0.0042233024999999997,0.0045572366000000003
rnb,0.9295631647,14673303830500.0,0.036945566499999999,0.44366332889999999,0.088358961,869.564941406,0.0026967790999999999,0.0160639975
jazz,0.72033780810000003,14246720045100.0,0.0447999761,0.4444953203,0.074186243099999993,1109.0336914100001,0.0070132106,0.012048117800000001
folk,0.84724879259999997,1851842494460.0,0.0587059557,0.46357819439999998,0.062296506000000001,1393.0010986299999,0.0040492410999999999,0.0087518347000000007
classical,9.7166172054099996e-05,10308151148500.0,0.036198813500000003,0.39848965409999998,0.0227106288,854.46014404300001,0.0042875604999999999,0.0076059936999999999
electronic,0.95716661209999998,13426201985000.0,0.079920828299999996,0.46485593920000001,0.10021269319999999,1371.1541748,0.0050180294000000004,0.0124559309
hiphop,0.94796115160000005,4059733426180.0,0.055226068900000001,0.46256309750000002,0.1444639117,933.41674804700006,0.0037049395000000001,0.015255711
rnb,0.61854523419999996,4845914292220.0,0.057222194999999997,0.43970680239999999,0.077168725399999999,1100.91918945,0.0050625224,0.0089630960000000003
jazz,0.62240672109999995,24056541741100.0,0.0587330535,0.43239954110000001,0.031481046200000001,1305.4263916,0.0018271724000000001,0.0043244674000000004
folk,0.87403970959999999,1412822597630.0,0.057084377899999997,0.4626713395,0.070586711199999999,1422.5405273399999,0.0060267104000000004,0.0099278501999999994
classical,0.80108290910000002,5271470473220.0,0.044651735599999999,0.44350221750000002,0.055072926000000001,1012.67303467,0.0074467924,0.014459339
electronic,0.96767342089999997,13030295339000.0,0.0441672169,0.46567127110000001,0.088947899600000005,1274.1958007799999,0.0035628483000000001,0.0044755925999999998
hiphop,0.93469554190000004,11049308782600.0,0.12353193010000001,0.47072756290000001,0.0988287479,2353.9177246099998,0.0056558279000000003,0.0046747498999999996
rnb,0.95390027759999996,3772171681790.0,0.037430807900000002,0.44913262129999998,0.12806373830000001,895.80108642599998,0.0013610743,0.0133523848
jazz,0.16799497599999999,2959160115200.0,0.080004200299999995,0.46640238169999998,0.054392494299999997,1733.9362793,0.0039424611999999996,0.0041993656000000002
folk,0.5952559114,8496796925950.0,0.20170223709999999,0.42195329069999998,0.0786624774,658.64929199200003,0.0026119540000000001,0.0187340714
classical,0.16567035020000001,42205976723500.0,0.39637380840000003,0.42528295519999998,0.086105905499999996,943.87365722699997,0.0055096503000000002,0.0117218345
electronic,0.92840087410000005,4146098864130.0,0.044234994800000003,0.46034196020000001,0.1203932092,1155.15808105,0.0040877680000000003,0.016387347100000001
hiphop,0.94599533079999998,1304225513470.0,0.22979959850000001,0.47935110330000003,0.14811460670000001,1312.8840332,0.0070389919000000004,0.012780899199999999
rnb,0.96467733379999998,1819054309380.0,0.054600648600000003,0.45748665929999999,0.084398820999999999,1333.6975097699999,0.0068223998000000001,0.0107761938
jazz,0.25060269239999999,17279115853800.0,0.027051877200000001,0.396989435,0.042522847699999998,668.22845458999996,0.0028609955,0.012168124299999999
folk,0.92891591790000005,11846088130600.0,0.0429962724,0.42579799889999997,0.068559423100000003,893.92980956999997,0.0061730924,0.016848407700000002
classical,0.3787707984,15265965277200.0,0.39001053569999999,0.43380957840000001,0.089500896600000004,752.30560302699996,0.00068584229999999998,0.015003860900000001
electronic,0.86604493859999998,2871418945540.0,0.092836543899999999,0.47681155800000002,0.092399626999999998,2075.9384765599998,0.0040599303000000003,0.0070660057999999996
hiphop,0.78161478039999999,5739746689020.0,0.26000478859999998,0.46019673350000001,0.10262700919999999,1122.2530517600001,0.0032644550999999999,0.0059341155
rnb,0.93322455879999999,2645343600640.0,0.042374830699999998,0.44243550300000001,0.080970592800000005,908.84759521499996,0.0055637569000000003,0.0106489332
jazz,0.77605098490000002,3497139896320.0,0.0460409559,0.42237061259999997,0.057154610799999998,949.95483398399995,0.0041669345999999999,0.0139003266
folk,0.59569531679999999,1530828161020.0,0.17800335589999999,0.4459567666,0.057779178,696.12408447300004,0.0015135009,0.0121759456
classical,0.016868174100000001,2317607501820.0,0.032544657599999999,0.40728026630000003,0.039421871300000001,593.67510986299999,0.0010015600999999999,0.0101819448
electronic,0.90686368939999995,371246366720.0,0.1666043103,0.485686481,0.1096509621,2049.03637695,0.0075479750999999998,0.0074654724
hiphop,0.60457283260000005,1095095549950.0,0.1547634155,0.44466623659999999,0.098605483800000004,702.16088867200006,0.0024473299000000001,0.0187146012
rnb,0.94007134439999995,3302458392580.0,0.047200843700000002,0.45285838839999998,0.0876949281,1005.9935913100001,0.0055889277999999999,0.0132665588
jazz,0.85103374720000002,13271840063500.0,0.1281038672,0.4321816564,0.10336017610000001,609.30676269499997,0.0027374483000000001,0.019726058500000001
folk,0.64280933139999996,2859997331460.0,0.061848461600000001,0.45539620520000001,0.063680917000000004,1220.2088623,0.0050354437000000004,0.0080816000999999991
classical,0.2561366558,1557651259390.0,0.029863115400000001,0.3994615078,0.039476066800000001,690.83697509800004,0.0029989127000000001,0.011913751300000001
electronic,0.94110256430000006,6866888818690.0,0.052454799400000002,0.44973990320000001,0.1065527573,812.14544677699996,0.0038433729000000002,0.017085252299999999
hiphop,0.96152722840000004,14278458343400.0,0.1314917505,0.46782785650000003,0.13398098950000001,1346.40856934,0.0051827760999999996,0.010972824900000001
rnb,0.92614173889999996,9704619114500.0,0.039796370999999997,0.47082838420000001,0.1097100526,1182.49645996,0.010293825499999999,0.0111427726
jazz,0.56731152529999995,14011706900500.0,0.0278741978,0.42659860849999998,0.062298823099999998,672.45172119100005,0.0023103983000000001,0.014051633900000001
folk,0.27873802190000002,6549894332420.0,0.045320261299999998,0.4084462821,0.040846422299999997,938.73742675799997,0.0020052440999999998,0.012477031
classical,0.13760231440000001,5379142451200.0,0.026298038700000002,0.37200331689999999,0.047601386900000001,513.95135498000002,0.0029325892999999999,0.011407976
electronic,0.94805520769999996,9441484210180.0,0.082041844700000005,0.46476101879999998,0.089558392799999997,1727.11621094,0.0052784332,0.0073834121999999999
hiphop,0.93295544389999996,6504734261250.0,0.045057199899999997,0.44106665249999999,0.076084412599999998,846.45111083999996,0.002604533,0.015564980000000001
rnb,0.74886977669999999,2074889027580.0,0.038726396900000001,0.44858038430000002,0.048512548199999998,1097.3560791,0.0050284504000000004,0.0042602652999999997
jazz,0.4534390271,1778173345790.0,0.0228489134,0.3526671529,0.046577505800000002,555.02612304700006,0.0034357156,0.0150862997
folk,0.81249600649999998,9630498422780.0,0.078087031799999998,0.46651694179999997,0.083458930299999998,1737.9375,0.0041079502999999996,0.010734700599999999
classical,0.27146527170000001,7376735305730.0,0.049476556499999998,0.41692692040000001,0.0310656354,1187.2293701200001,0.0029556241,0.0077940505
electronic,0.95440053940000003,8302307049470.0,0.015997622199999999,0.37685260180000002,0.1130305082,377.09930419900002,0.00060247930000000005,0.013909297100000001
hiphop,0.93453353640000003,6918119620610.0,0.050912529200000001,0.44830909369999999,0.10048517580000001,1115.2330322299999,0.0029640555999999999,0.010660365200000001
rnb,0.84708267449999997,2767076720640.0,0.040573697499999999,0.43497458100000003,0.069548390799999998,817.36004638700001,0.0043978862999999998,0.0136962309
jazz,0.69156020880000002,2309020712960.0,0.13742147390000001,0.45601937170000001,0.1053074673,862.16351318399995,0.0030045405000000002,0.0090427398999999992
folk,0.85629814859999998,4440898666500.0,0.061191611,0.4031731784,0.035687576999999998,1219.31994629,0.0126027958,0.0101608923
classical,0.0033298278999999999,3729330798590.0,0.027960216600000001,0.37836006280000001,0.0252204631,580.28063964800003,0.0026454006000000002,0.0072104418999999996
electronic,0.86984163520000002,825045876736.0,0.19311872120000001,0.4608387947,0.1414665282,1185.37927246,0.0040233954999999997,0.016465783099999999
hiphop,0.95313990120000003,10820778983400.0,0.047055255599999998,0.45315638180000001,0.11495150630000001,1163.7680664100001,0.0047330656,0.0124204187
rnb,0.91514265539999995,3152040689660.0,0.049132593000000002,0.44940114019999999,0.1048016772,911.76684570299994,0.0051058359000000003,0.019734974999999998
jazz,0.0315572135,11664102522900.0,0.33170765639999999,0.38607528810000002,0.061381775899999998,760.22015380899995,0.00066688030000000001,0.017822964100000002
folk,0.67085975409999998,2225173168130.0,0.057096459000000002,0.45201084019999999,0.062217283999999998,1586.6730957,0.0046270234000000002,0.0129246693
classical,0.30319640040000001,38364199780400.0,0.040113471400000003,0.4245783091,0.056842405300000003,1028.74902344,0.0035960504000000001,0.0122103943
electronic,0.49057379369999998,5280476168190.0,0.049181405499999997,0.45983141659999999,0.052869033099999997,923.34729003899997,0.0023064243000000002,0.014458366699999999
hiphop,0.96316158770000004,21894369640400.0,0.084700867499999999,0.44684466719999999,0.1095131412,1531.7955322299999,0.0030706294000000002,0.0096057486000000001
rnb,0.31776386499999998,32390495862800.0,0.036765310900000001,0.37824019790000002,0.040597241399999998,879.71282958999996,0.0024579528000000001,0.0093308641000000008
jazz,0.62175399070000004,5893667684350.0,0.3343381882,0.44349089260000002,0.098104469499999999,724.06207275400004,0.0044078868999999996,0.0149479564
folk,0.86573213339999999,2039334043650.0,0.071809366299999997,0.44522708649999998,0.043020214899999999,1488.4472656299999,0.00692057,0.0086941029999999999
classical,0.95089280610000004,1787733999620.0,0.072803825099999997,0.47547954320000002,0.074947170899999999,1841.68786621,0.0084628024999999999,0.0107435128
electronic,0.96897965669999997,1401166102530.0,0.079278677699999994,0.49349930879999998,0.1010457501,2257.1711425799999,0.0076127397000000001,0.0035105923
hiphop,0.92528855799999998,4802764341250.0,0.070222117000000001,0.47916257379999999,0.1083503217,2018.6425781299999,0.0055387680999999999,0.0026459761
rnb,0.88891804220000004,4745392029700.0,0.1793770492,0.45018148419999998,0.11647992579999999,676.21881103500004,0.0013428044000000001,0.013729695199999999
jazz,0.64398580790000004,1113434750980.0,0.3047466278,0.4543042779,0.096767857700000001,881.54852294900002,0.0047726035,0.0143106403
folk,0.57944548129999995,5841935663100.0,0.0695135593,0.43928220870000001,0.069121740799999998,713.65942382799994,0.0028551938000000001,0.012283676300000001
classical,0.70082747940000001,938380492800.0,0.0262968279,0.4034692943,0.0536724851,550.71771240199996,0.002008616,0.015952566599999999
electronic,0.94505125280000002,2001326571520.0,0.091663755499999999,0.48002165559999999,0.098797902500000007,2267.1530761700001,0.0069360547000000003,0.0069924182999999999
hiphop,0.96256512400000005,3540229029890.0,0.093495547799999995,0.47877740860000001,0.1054923534,1898.17871094,0.0061665084000000004,0.0078547736999999996
rnb,0.92148590090000004,1013198225410.0,0.038455676299999998,0.4236973524,0.063159622299999996,862.03808593799999,0.0031683543000000001,0.020907165500000002
jazz,0.65365362169999996,986565836800.0,0.052140954900000001,0.45206421610000003,0.056228201800000002,1411.48144531,0.0088222762999999992,0.0039934189999999998
folk,0.36307197810000003,4620793937920.0,0.43081811069999998,0.46675702930000001,0.095733434000000006,1345.3170166,0.0035465831999999999,0.0103467321
